,Order Id,Column,Timestamp,Size,Price,Fees,Side
125,125,RPOWER.NS,2018-03-05,519.0,43.400001525878906,0.0,Sell
126,126,ICICIBANK.NS,2018-03-05,59.0,304.45001220703125,0.0,Sell
127,127,LALPATHLAB.NS,2018-03-05,23.0,909.0,0.0,Buy
128,128,JBCHEPHARM.NS,2018-03-05,137.0,157.52499389648438,0.0,Buy
129,129,SYNGENE.NS,2018-03-05,72.0,300.0,0.0,Buy
130,130,GNFC.NS,2018-03-12,136.0,410.0,0.0,Sell
131,131,SAREGAMA.NS,2018-03-12,647.0,64.7357406616211,0.0,Sell
132,132,TORNTPOWER.NS,2018-03-12,118.0,254.8999938964844,0.0,Sell
133,133,TATASTEEL.NS,2018-03-12,409.0,61.44499969482422,0.0,Sell
134,134,JWL.NS,2018-03-12,1386.0,15.5,0.0,Sell
135,135,JBCHEPHARM.NS,2018-03-12,137.0,150.52499389648438,0.0,Sell
136,136,SAIL.NS,2018-03-12,282.0,70.75,0.0,Sell
137,137,HONAUT.NS,2018-03-12,1.0,16100.0,0.0,Sell
138,138,3MINDIA.NS,2018-03-12,1.0,20590.0,0.0,Buy
139,139,PFIZER.NS,2018-03-12,13.0,2199.0,0.0,Buy
140,140,CYIENT.NS,2018-03-12,46.0,625.3499755859375,0.0,Buy
141,141,HINDZINC.NS,2018-03-12,91.0,317.25,0.0,Buy
142,142,COFORGE.NS,2018-03-12,163.0,177.39999389648438,0.0,Buy
143,143,GPPL.NS,2018-03-12,203.0,142.5,0.0,Buy
144,144,GPIL.NS,2018-03-12,257.0,112.75,0.0,Buy
145,145,ACE.NS,2018-03-12,168.0,172.5,0.0,Buy
146,146,UNOMINDA.NS,2018-03-19,191.0,174.10740661621094,0.0,Sell
147,147,GPPL.NS,2018-03-19,203.0,133.0,0.0,Sell
148,148,APOLLOHOSP.NS,2018-03-19,21.0,1073.0,0.0,Sell
149,149,ICICIPRULI.NS,2018-03-19,53.0,377.7999877929688,0.0,Sell
150,150,SYNGENE.NS,2018-03-19,72.0,276.70001220703125,0.0,Sell
151,151,LTIM.NS,2018-03-19,19.0,1338.0,0.0,Buy
152,152,IIFL.NS,2018-03-19,61.0,431.1015625,0.0,Buy
153,153,FACT.NS,2018-03-19,432.0,61.0,0.0,Buy
154,154,FORTIS.NS,2018-03-19,169.0,156.0,0.0,Buy
155,155,CENTRALBK.NS,2018-03-19,316.0,83.44999694824219,0.0,Buy
156,156,TATACONSUM.NS,2018-03-26,128.0,258.04998779296875,0.0,Sell
157,157,RKFORGE.NS,2018-03-26,220.0,144.0,0.0,Sell
158,158,FINCABLES.NS,2018-03-26,47.0,625.0,0.0,Sell
159,159,NAVINFLUOR.NS,2018-03-26,37.0,747.0,0.0,Sell
160,160,HINDZINC.NS,2018-03-26,91.0,298.8999938964844,0.0,Sell
161,161,WELCORP.NS,2018-03-26,186.0,131.0,0.0,Sell
162,162,NH.NS,2018-03-26,76.0,289.8999938964844,0.0,Sell
163,163,APOLLOTYRE.NS,2018-03-26,85.0,257.0,0.0,Sell
164,164,SWANENERGY.NS,2018-03-26,112.0,178.0500030517578,0.0,Sell
165,165,LALPATHLAB.NS,2018-03-26,23.0,851.0,0.0,Sell
166,166,DBREALTY.NS,2018-03-26,408.0,45.0,0.0,Sell
167,167,HEG.NS,2018-03-26,38.0,649.5900268554688,0.0,Buy
168,168,CANFINHOME.NS,2018-03-26,49.0,505.0,0.0,Buy
169,169,MASTEK.NS,2018-03-26,46.0,539.7999877929688,0.0,Buy
170,170,INDIGO.NS,2018-03-26,20.0,1242.25,0.0,Buy
171,171,MARICO.NS,2018-03-26,76.0,327.0,0.0,Buy
172,172,PERSISTENT.NS,2018-03-26,63.0,396.0249938964844,0.0,Buy
173,173,CASTROLIND.NS,2018-03-26,126.0,198.1000061035156,0.0,Buy
174,174,IDBI.NS,2018-03-26,362.0,69.25,0.0,Buy
175,175,CRISIL.NS,2018-03-26,13.0,1929.0,0.0,Buy
176,176,INFY.NS,2018-03-26,43.0,583.4500122070312,0.0,Buy
177,177,FSL.NS,2018-03-26,522.0,48.09999847412109,0.0,Buy
178,178,CRISIL.NS,2018-04-02,13.0,1899.949951171875,0.0,Sell
179,179,PERSISTENT.NS,2018-04-02,63.0,352.5,0.0,Sell
180,180,FORTIS.NS,2018-04-02,169.0,125.9499969482422,0.0,Sell
181,181,EXIDEIND.NS,2018-04-02,104.0,223.1000061035156,0.0,Buy
182,182,JYOTHYLAB.NS,2018-04-02,118.0,197.5,0.0,Buy
183,183,INDUSINDBK.NS,2018-04-02,13.0,1801.5999755859373,0.0,Buy
184,184,CANFINHOME.NS,2018-04-16,49.0,439.0,0.0,Sell
185,185,NTPC.NS,2018-04-16,154.0,141.3333282470703,0.0,Buy
186,186,JUBLPHARMA.NS,2018-04-23,34.0,573.3351440429688,0.0,Sell
187,187,M&M.NS,2018-04-23,24.0,803.9000244140625,0.0,Buy
188,188,IDBI.NS,2018-05-07,362.0,65.25,0.0,Sell
