Ticker,ATGL.NS,ATGL.NS,ATGL.NS,ATGL.NS,ATGL.NS,ATGL.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IGL.NS,IGL.NS,IGL.NS,IGL.NS,IGL.NS,IGL.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,KPITTECH.NS,KPITTECH.NS,KPITTECH.NS,KPITTECH.NS,KPITTECH.NS,KPITTECH.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,POLYCAB.NS,POLYCAB.NS,POLYCAB.NS,POLYCAB.NS,POLYCAB.NS,POLYCAB.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01,,,,,,,175.39999389648438,199.60000610351562,168.39999389648438,189.92999267578125,179.55703735351562,32652065,436.0,504.8999938964844,432.5,478.5,408.916015625,73444271,18.700000762939453,20.299999237060547,18.149999618530273,19.25,11.108652114868164,88651945,26.424999237060547,27.559999465942383,21.950000762939453,26.934999465942383,23.348735809326172,603859350,45.5,48.900001525878906,42.849998474121094,46.459999084472656,42.01532745361328,103929180,298.5,408.6000061035156,298.0,381.92498779296875,339.89947509765625,42760450,1400.1500244140625,1595.0,1336.199951171875,1560.449951171875,1383.0953369140625,7786122,11681.0,12539.0,10680.0,11794.9501953125,10757.794921875,239047,,,,,,,37.15105056762695,38.175907135009766,33.909942626953125,36.254302978515625,23.029407501220703,196921883,53.900001525878906,56.45000076293945,44.54999923706055,45.29999923706055,24.721986770629883,23582918,15.070393562316895,17.324323654174805,14.451667785644531,17.059154510498047,17.059154510498047,428178409,43.25,46.0,41.0,41.599998474121094,35.8303108215332,4905761,82.55000305175781,84.25,75.80000305175781,77.1500015258789,63.482425689697266,331967370,190.7500457763672,197.33338928222656,174.10003662109375,178.16671752929688,101.77903747558594,24468210,,,,,,,387.95001220703125,396.79998779296875,358.20001220703125,362.54998779296875,275.7254333496094,1497809,104.2249984741211,110.94999694824219,88.32499694824219,89.92500305175781,62.85020065307617,92588838,170.75,177.9499969482422,152.25,175.0,67.65750122070312,31050734,,,,,,,,,,,,,254.9499969482422,342.0,245.3000030517578,320.54998779296875,308.0429382324219,909886,,,,,,,51.5,69.1500015258789,51.150001525878906,65.69999694824219,54.8107795715332,468782139,540.010009765625,634.989990234375,530.0,620.1099853515625,594.576904296875,239980,301.5,311.95001220703125,261.54998779296875,266.25,227.69503784179688,64983596,282.0,294.5,261.6499938964844,283.25,270.6598815917969,8388503,138.4499969482422,145.60000610351562,129.5050048828125,139.0050048828125,135.8347625732422,37134180,175.5000457763672,182.70004272460938,160.65003967285156,171.76504516601562,169.703369140625,2830398,,,,,,,520.0,561.7999877929688,480.0,500.95001220703125,482.92767333984375,1693026,,,,,,,,,,,,,333.5,386.95001220703125,329.8500061035156,361.8500061035156,251.48529052734375,19022625,164.0,184.75,157.5500030517578,180.39999389648438,155.1146240234375,95504860,177.06666564941406,198.53334045410156,166.6666717529297,194.5,178.0752410888672,126240256,230.8000030517578,250.13333129882812,210.1999969482422,245.56666564941406,235.42556762695312,53168281,75.75,76.9000015258789,70.4749984741211,70.92500305175781,64.30785369873047,163212920,13.451833724975586,17.078779220581055,12.579530715942383,14.875065803527832,14.875065803527832,1103003790,242.5,278.45001220703125,227.0,268.6000061035156,251.32530212402344,51698854,200.77334594726562,206.93128967285156,148.94906616210938,155.625244140625,151.7230987548828,93676161,868.0,960.6500244140625,865.0,891.7000122070312,744.6819458007812,3617808,430.9280090332031,464.0,428.79998779296875,447.5199890136719,394.20147705078125,4589730,,,,,,,3570.0,3850.0,3370.0,3435.0,3361.897216796875,28353,178.0500030517578,205.1999969482422,176.3000030517578,186.0500030517578,166.56210327148438,69540185,,,,,,,239.39999389648438,253.5,205.9499969482422,209.14999389648438,176.4276580810547,85436414,218.8000030517578,224.25,179.5,185.75,150.7340087890625,4405987,62.73619079589844,68.50289916992188,60.45741271972656,64.0383529663086,57.42034912109375,82041152,153.8000030517578,179.0,150.27000427246094,172.49000549316406,164.12002563476562,349944670,397.5,521.8499755859375,381.20001220703125,474.54998779296875,470.65155029296875,21225222,240.89999389648438,322.6499938964844,215.0,275.1000061035156,262.1431579589844,16035108,569.7000122070312,626.0,540.0,623.875,591.4039306640625,30247254,258.0,287.70001220703125,248.0,279.5,277.46319580078125,3416226,127.69999694824219,139.0500030517578,120.1500015258789,129.14999389648438,123.43995666503906,18560371,92.85723114013672,103.77096557617188,87.18932342529297,93.3697509765625,92.32591247558594,148348892,,,,,,,81.48148345947266,98.59259033203125,80.45925903320312,97.47407531738281,61.229827880859375,254469740,187.47500610351562,204.0,174.5,203.10000610351562,201.59909057617188,6601212,24.600000381469727,25.899999618530273,24.200000762939453,25.149999618530273,13.772333145141602,13609155,,,,,,,222.0,246.0,214.5,242.5500030517578,211.1973114013672,54685932,,,,,,,893.0,988.4500122070312,893.0,937.7750244140625,773.4364624023438,9199480,1428.4000244140625,1591.1500244140625,1365.3499755859375,1585.300048828125,1501.1719970703125,9229174,414.5,480.07501220703125,408.76251220703125,421.86248779296875,373.8904113769531,9846372,196.0,234.89999389648438,190.5500030517578,211.14999389648438,171.01260375976562,20450491,599.25,608.5,570.0999755859375,590.5499877929688,526.9320068359375,1337163,469.0,526.0,437.7749938964844,517.2249755859375,476.376953125,29335132,274.1272277832031,276.5487365722656,247.9873504638672,254.87933349609375,219.4789276123047,15637228,159.0,178.5,157.0,171.75,138.74169921875,16716731,117.29916381835938,126.1212387084961,113.45490264892578,120.74913787841797,120.74913787841797,276273,,,,,,,783.25,789.0,702.5999755859375,719.1500244140625,693.3001098632812,12784286,34.400001525878906,39.900001525878906,32.5,35.959999084472656,33.8037223815918,3089550,3358.0,3479.5,3222.5,3397.35009765625,2140.47265625,813076,,,,,,,73.61000061035156,77.81999969482422,68.69999694824219,70.05999755859375,66.07776641845703,14443370,70.70833587646484,72.73332977294922,67.05000305175781,69.125,66.60694885253906,80852328,37950.0,40307.0,37011.0,40036.8984375,39449.19140625,283871
2015-02-01,,,,,,,189.39999389648438,205.0,176.33999633789062,189.1699981689453,178.83853149414062,12746490,475.95001220703125,496.6000061035156,444.0,495.25,423.23016357421875,55708899,19.100000381469727,21.350000381469727,19.100000381469727,21.25,12.386354446411133,134981078,26.850000381469727,27.59000015258789,23.600000381469727,25.600000381469727,22.191486358642578,453403030,46.369998931884766,47.849998474121094,41.91999816894531,43.939998626708984,39.736412048339844,60561700,377.54998779296875,544.5,374.79998779296875,530.4500122070312,472.08135986328125,39220954,1554.9000244140625,1705.0,1481.449951171875,1673.449951171875,1483.252197265625,10595392,11800.0,12100.0498046875,11153.099609375,11599.7001953125,10579.712890625,182589,,,,,,,35.86997985839844,37.58661651611328,34.678585052490234,36.63862228393555,23.273534774780273,147620914,45.29999923706055,52.900001525878906,45.25,47.95000076293945,26.168197631835938,24341921,17.147544860839844,18.252412796020508,14.49586296081543,17.324323654174805,17.324323654174805,401035186,41.5,43.0,39.04999923706055,39.95000076293945,34.40916442871094,3209578,77.0,77.1500015258789,67.44999694824219,70.30000305175781,57.84593963623047,266416820,178.73338317871094,184.5833740234375,156.1333770751953,167.60003662109375,95.74270629882812,23733410,,,,,,,360.20001220703125,396.1499938964844,331.1000061035156,383.8500061035156,291.92449951171875,2653913,90.125,96.2750015258789,87.0,91.8499984741211,64.19561767578125,69867582,175.89999389648438,190.5,165.5500030517578,177.35000610351562,68.5660400390625,18492540,,,,,,,,,,,,,324.5,344.0,283.20001220703125,292.95001220703125,281.51983642578125,1270534,,,,,,,65.69999694824219,71.1500015258789,56.0,66.9000015258789,55.81189727783203,298080823,613.2899780273438,724.0,600.0,662.8300170898438,635.537841796875,380110,267.25,276.8999938964844,221.1999969482422,235.60000610351562,201.4833984375,75969810,284.79998779296875,334.0,266.25,321.8999938964844,307.5918884277344,16252208,139.0,171.91000366210938,132.77499389648438,165.80999755859375,162.02838134765625,102073750,170.9775390625,217.800048828125,166.68003845214844,200.34005737304688,197.9353790283203,3369062,,,,,,,501.1000061035156,712.0,481.5,592.7000122070312,571.3768310546875,3716404,,,,,,,,,,,,,369.79998779296875,385.0,338.5,367.6499938964844,255.51620483398438,63906709,180.85000610351562,187.1750030517578,169.3249969482422,178.875,153.8033905029297,29554542,194.26666259765625,200.0,167.1666717529297,180.60000610351562,165.34910583496094,120431675,246.60000610351562,298.5,239.36666870117188,279.8666687011719,268.30908203125,68526737,70.94999694824219,73.05000305175781,66.55000305175781,71.0999984741211,64.46654510498047,102748066,14.875065803527832,25.939544677734375,14.691423416137695,25.526348114013672,25.526348114013672,1781379055,265.54998779296875,283.0,245.10000610351562,256.20001220703125,239.7227783203125,36792047,155.4728240966797,161.56979370117188,146.35784912109375,150.68670654296875,146.90838623046875,53719816,894.4000244140625,924.0,871.6500244140625,889.7000122070312,743.0116577148438,5112115,448.0,528.0,422.4159851074219,497.5039978027344,438.2304992675781,10225449,,,,,,,3435.0,4900.0,3435.0,4305.0,4213.3818359375,100900,188.0,203.0,173.0,180.39999389648438,161.50393676757812,39769796,,,,,,,207.1999969482422,214.1999969482422,165.5,175.35000610351562,147.9158172607422,91587827,184.75,194.0,172.75,190.60000610351562,154.66970825195312,4489845,64.13136291503906,66.31713104248047,59.43428421020508,62.457157135009766,56.0025520324707,77723716,171.7899932861328,171.7899932861328,146.8000030517578,164.16000366210938,156.19422912597656,336203045,473.75,521.0,433.0,440.29998779296875,436.6829528808594,9823101,274.0,288.8999938964844,251.10000610351562,279.1000061035156,265.95477294921875,6426188,620.0,636.6500244140625,465.0,516.5750122070312,489.68865966796875,61331178,277.04998779296875,309.5,273.54998779296875,298.75,296.5729064941406,2961517,128.0500030517578,137.8000030517578,111.05000305175781,134.1999969482422,128.2666778564453,21677835,92.91752624511719,97.1383056640625,89.571044921875,93.30945587158203,92.26629638671875,138438634,,,,,,,95.70370483398438,98.33333587646484,84.17037200927734,89.75555419921875,56.381324768066406,247468993,200.5,204.0,184.8249969482422,195.47500610351562,194.0304412841797,2103216,25.399999618530273,26.75,24.600000381469727,25.0,13.690189361572266,17327671,,,,,,,243.5,249.8000030517578,170.4499969482422,179.89999389648438,156.64561462402344,114402384,,,,,,,940.0,997.5,900.5,960.5499877929688,792.22021484375,5331880,1587.0,1745.1500244140625,1523.0,1737.5,1645.295166015625,18679236,423.25,447.5,402.45001220703125,444.1625061035156,395.9910888671875,3891348,211.0,224.14999389648438,203.6999969482422,219.89999389648438,178.09930419921875,6882988,593.0,697.0,582.0999755859375,660.7999877929688,591.6390991210938,1158016,518.2249755859375,658.5,508.04998779296875,624.5,575.1798706054688,46070246,252.08529663085938,263.60296630859375,234.14129638671875,247.83212280273438,213.41053771972656,15856726,180.0,181.85000610351562,160.39999389648438,171.5500030517578,138.5801544189453,6395929,119.27057647705078,131.00048828125,110.39920806884766,111.87776947021484,111.87776947021484,132161,,,,,,,723.7999877929688,822.8499755859375,704.0999755859375,779.4500122070312,751.4324951171875,15167137,36.42499923706055,39.31999969482422,33.599998474121094,34.494998931884766,32.426570892333984,1279240,3399.0,3475.5,3228.0,3260.5,2054.251708984375,332839,,,,,,,68.25,84.77999877929688,68.19999694824219,81.51000213623047,76.87696075439453,8653520,69.0,75.63333129882812,67.7750015258789,70.4000015258789,67.83550262451172,65708994,40000.0,41782.0,35520.0,41200.75,40595.94921875,267286
