Ticker,ATGL.NS,ATGL.NS,ATGL.NS,ATGL.NS,ATGL.NS,ATGL.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,IGL.NS,IGL.NS,IGL.NS,IGL.NS,IGL.NS,IGL.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,,,,,,,18.700000762939453,19.200000762939453,18.700000762939453,19.049999237060547,10.99323844909668,5139887,175.39999389648438,194.27999877929688,174.25,184.35000610351562,174.28182983398438,7791590,26.424999237060547,26.899999618530273,26.03499984741211,26.725000381469727,23.16669464111328,21344260,436.0,468.8999938964844,432.5,466.75,398.8746643066406,6625757,298.5,308.6000061035156,298.0,303.1000061035156,269.748046875,1360848,45.5,45.709999084472656,45.0099983215332,45.224998474121094,40.898475646972656,3842060,11681.0,12539.0,11681.0,12419.650390625,11327.5654296875,26275,,,,,,,37.15105056762695,38.175907135009766,36.98451232910156,37.65066909790039,23.916406631469727,8205268,1400.1500244140625,1431.0,1397.949951171875,1425.9000244140625,1263.8380126953125,254419,53.900001525878906,56.45000076293945,53.29999923706055,55.099998474121094,30.070228576660156,1481166,15.070393562316895,16.175260543823242,15.070393562316895,15.9542875289917,15.9542875289917,30210068,43.25,44.75,42.54999923706055,44.20000076293945,38.0697135925293,798961,82.55000305175781,83.80000305175781,82.0999984741211,82.8499984741211,68.1726303100586,18736300,190.7500457763672,195.33338928222656,190.66671752929688,192.98338317871094,110.2431411743164,530080,387.95001220703125,396.1000061035156,385.0,390.1000061035156,296.67767333984375,92259,,,,,,,104.2249984741211,107.19999694824219,104.2249984741211,105.5999984741211,73.80573272705078,3702446,170.75,173.0,167.5,171.5500030517578,66.32368469238281,875627,,,,,,,254.9499969482422,254.9499969482422,245.3000030517578,252.14999389648438,242.31173706054688,27164,,,,,,,,,,,,,301.5,311.95001220703125,301.0,307.75,263.185546875,7719416,51.5,53.54999923706055,51.150001525878906,53.400001525878906,44.549400329589844,28231351,138.4499969482422,139.49000549316406,134.9949951171875,137.14999389648438,134.0220184326172,2826720,282.0,292.8999938964844,278.04998779296875,288.5,275.676513671875,226686,540.010009765625,545.97998046875,530.0,542.4600219726562,520.1242065429688,40935,520.0,561.7999877929688,516.9500122070312,549.5999755859375,529.827392578125,270304,,,,,,,175.5000457763672,178.20004272460938,173.31753540039062,174.01504516601562,171.92637634277344,254870,,,,,,,164.0,165.89999389648438,161.5749969482422,164.97500610351562,141.8516387939453,800832,,,,,,,177.06666564941406,184.63333129882812,175.6999969482422,183.53334045410156,168.0347137451172,10870856,13.451833724975586,14.002762794494629,13.26819133758545,13.635477066040039,13.635477066040039,44458499,333.5,340.6000061035156,329.8500061035156,337.20001220703125,234.3535614013672,475084,230.8000030517578,236.8333282470703,225.63333129882812,234.8333282470703,225.13548278808594,4273209,75.75,75.94999694824219,74.19999694824219,74.5,67.54932403564453,8007526,200.77334594726562,204.7363739013672,198.94424438476562,202.35855102539062,197.2846221923828,1765225,242.5,248.39999389648438,239.1999969482422,245.64999389648438,229.8512725830078,3486795,868.0,934.0,865.0,919.25,767.6896362304688,333644,178.0500030517578,189.89999389648438,176.3000030517578,184.5500030517578,165.21922302246094,8674654,3570.0,3785.0,3565.0,3715.0,3635.938232421875,5418,,,,,,,430.9280090332031,444.79998779296875,430.3999938964844,434.4320068359375,382.6729736328125,269115,218.8000030517578,224.25,214.25,215.35000610351562,174.7540740966797,635742,239.39999389648438,244.75,238.10000610351562,240.3000030517578,202.7041473388672,4204579,62.73619079589844,65.20098876953125,62.6896858215332,64.3638916015625,57.71224594116211,5346805,397.5,397.8999938964844,386.04998779296875,387.5,384.3166809082031,194838,153.8000030517578,159.16000366210938,153.2100067138672,158.44000244140625,150.75180053710938,14302420,92.85723114013672,97.04785919189453,92.76678466796875,96.41474914550781,95.33687591552734,8033822,240.89999389648438,242.4499969482422,229.0,231.4499969482422,220.5490264892578,605306,569.7000122070312,569.7000122070312,561.5999755859375,566.25,536.7781982421875,1052852,258.0,259.0,254.0500030517578,256.6000061035156,254.73007202148438,99909,127.69999694824219,132.1999969482422,127.19999694824219,128.25,122.57974243164062,1787694,,,,,,,81.48148345947266,82.49629974365234,80.59259033203125,80.9259262084961,50.834842681884766,10213613,187.47500610351562,187.5,180.0,180.25,178.91793823242188,67336,222.0,226.0,222.0,223.64999389648438,194.74038696289062,2687452,24.600000381469727,25.600000381469727,24.200000762939453,25.049999237060547,13.717567443847656,1942037,,,,,,,893.0,923.9000244140625,893.0,921.9500122070312,760.384765625,369098,1428.4000244140625,1442.5,1424.0999755859375,1432.300048828125,1356.29150390625,366767,414.5,480.07501220703125,413.0,468.5874938964844,415.3020935058594,847032,196.0,216.6999969482422,195.0,203.4499969482422,164.7762908935547,1582304,469.0,479.5,467.1499938964844,471.6000061035156,434.355224609375,1332590,274.1272277832031,276.5487365722656,269.5325622558594,270.37078857421875,232.81878662109375,966082,599.25,600.0999755859375,587.0,597.4000244140625,533.0443115234375,64947,159.0,166.39999389648438,157.75,161.9499969482422,130.82518005371094,2158405,117.29916381835938,122.22769927978516,116.3134536743164,117.15130615234375,117.15130615234375,8089,34.400001525878906,34.900001525878906,32.505001068115234,33.8650016784668,31.834348678588867,291400,,,,,,,783.25,789.0,765.0999755859375,767.8499755859375,740.2493896484375,1207718,,,,,,,3358.0,3435.949951171875,3335.0,3411.14990234375,2149.167724609375,354208,70.70833587646484,72.13333129882812,70.09166717529297,71.45833587646484,68.85529327392578,5458104,73.61000061035156,76.19000244140625,72.5999984741211,76.0199966430664,71.69898986816406,605990,37950.0,38400.0,37848.3515625,38192.25,37631.609375,20694
2015-01-05,,,,,,,19.049999237060547,19.149999618530273,18.149999618530273,18.549999237060547,10.704703330993652,13220386,185.60000610351562,187.0,169.0,171.1300048828125,161.78382873535156,5604780,26.5049991607666,26.799999237060547,21.950000762939453,23.80500030517578,20.635478973388672,234103300,468.70001220703125,479.79998779296875,438.8500061035156,473.20001220703125,404.38671875,17615054,300.75,340.875,300.75,336.04998779296875,299.0723876953125,9116176,45.224998474121094,48.189998626708984,42.849998474121094,45.15999984741211,40.839691162109375,37235980,12400.0,12400.0,10951.0,11031.25,10061.248046875,57603,,,,,,,37.727535247802734,38.09904479980469,34.48642349243164,34.678585052490234,22.028484344482422,44117638,1425.0,1439.75,1336.199951171875,1398.5,1239.552001953125,1248746,55.099998474121094,55.25,50.400001525878906,50.54999923706055,27.58711814880371,4427586,15.821703910827637,16.307844161987305,14.849419593811035,15.202978134155273,15.202978134155273,74219653,44.75,46.0,42.25,44.099998474121094,37.98358154296875,1674679,82.75,84.25,76.55000305175781,78.55000305175781,64.63441467285156,79298180,191.66671752929688,197.33338928222656,176.66671752929688,188.40003967285156,107.62488555908203,7894081,391.0,396.79998779296875,377.54998779296875,382.45001220703125,290.8597717285156,511879,,,,,,,105.57499694824219,110.94999694824219,102.0,106.94999694824219,74.74928283691406,18041374,172.0,173.39999389648438,161.9499969482422,162.75,62.92147445678711,5909693,,,,,,,254.9499969482422,277.0,254.9499969482422,269.6000061035156,259.08087158203125,146400,,,,,,,,,,,,,309.8999938964844,309.8999938964844,284.1499938964844,293.45001220703125,250.9563446044922,13784326,55.0,61.900001525878906,54.54999923706055,58.70000076293945,48.970970153808594,181039559,137.7550048828125,139.9499969482422,129.5050048828125,137.5500030517578,134.41290283203125,8462670,289.45001220703125,289.5,261.6499938964844,269.20001220703125,257.23431396484375,905051,545.7999877929688,600.0,538.2000122070312,584.8300170898438,560.7493896484375,52220,549.5999755859375,553.0,520.0999755859375,531.8499755859375,512.7159423828125,299351,,,,,,,175.4775390625,176.7150421142578,162.45004272460938,167.1525421142578,165.1461944580078,539616,,,,,,,163.5,165.5,157.8000030517578,159.47500610351562,137.12255859375,34841162,,,,,,,184.0,185.60000610351562,166.6666717529297,169.8333282470703,155.4915771484375,25400767,13.635477066040039,15.058709144592285,12.579530715942383,13.543656349182129,13.543656349182129,209554717,332.5,351.6000061035156,332.5,343.0,238.38450622558594,5228444,233.3333282470703,236.0,210.1999969482422,221.56666564941406,212.41668701171875,12578175,74.92500305175781,75.2249984741211,72.375,74.625,67.66266632080078,31621644,203.24261474609375,206.93128967285156,190.13412475585938,192.0851593017578,187.26882934570312,6095775,246.0,251.1999969482422,227.0,246.0,230.17877197265625,10574508,935.0,960.6500244140625,875.0,876.9500122070312,732.3639526367188,616261,184.0,192.6999969482422,181.0,189.5,169.6507110595703,16455965,3685.0,3850.0,3625.0,3740.0,3660.40625,10949,,,,,,,435.5360107421875,449.5840148925781,428.79998779296875,437.0400085449219,384.9701843261719,764121,217.0,220.89999389648438,195.25,209.89999389648438,170.3314666748047,1156406,240.8000030517578,241.9499969482422,217.5,230.39999389648438,194.35301208496094,17500368,64.41039276123047,65.10797882080078,60.45741271972656,62.503662109375,56.044254302978516,14289644,385.20001220703125,415.6000061035156,381.20001220703125,392.0,388.77972412109375,2893805,159.3000030517578,160.97999572753906,150.27000427246094,152.77000427246094,145.35691833496094,66876245,96.38459777832031,97.3794937133789,87.79228973388672,88.99822998046875,88.00326538085938,24693473,232.0,238.60000610351562,215.0,222.14999389648438,211.68702697753906,1964814,566.0499877929688,589.9500122070312,540.0,584.7750244140625,554.3389282226562,7994462,260.0,267.79998779296875,248.0,251.0,249.17088317871094,491279,128.39999389648438,129.75,120.1500015258789,126.19999694824219,120.62037658691406,3870434,,,,,,,80.45925903320312,89.77037048339844,80.45925903320312,87.2740707397461,54.82253646850586,71044098,181.47500610351562,187.5,178.5,180.875,179.538330078125,2035212,222.1999969482422,231.35000610351562,214.5,224.10000610351562,195.1322021484375,13287436,25.100000381469727,25.899999618530273,24.25,25.149999618530273,13.772327423095703,3904467,,,,,,,922.9000244140625,974.25,905.0,960.0999755859375,791.84912109375,2125686,1434.1500244140625,1441.6500244140625,1365.3499755859375,1420.699951171875,1345.30712890625,1758134,468.75,468.75,408.76251220703125,455.625,403.81365966796875,3661396,204.0,205.5,192.0,196.3000030517578,158.9854278564453,2069917,473.625,478.0,437.7749938964844,464.5249938964844,427.8389587402344,5759406,270.09136962890625,276.4555969238281,254.5688934326172,264.03759765625,227.36520385742188,2914787,601.0,608.5,587.0,589.75,526.21826171875,85694,162.3000030517578,170.0,157.0,164.3000030517578,132.72352600097656,4144939,116.3134536743164,121.63627624511719,113.45490264892578,117.2498779296875,117.2498779296875,27309,33.70500183105469,33.970001220703125,32.5,32.755001068115234,30.790908813476562,27060,,,,,,,773.5,774.5,702.5999755859375,735.4000244140625,708.9659423828125,3175821,,,,,,,3395.5,3479.5,3258.14990234375,3289.199951171875,2072.333984375,119785,71.33333587646484,72.16666412353516,67.05000305175781,69.32499694824219,66.79964447021484,15502260,76.19999694824219,76.5999984741211,70.91999816894531,71.97000122070312,67.87919616699219,1899585,38299.0,39390.0,37011.0,37707.25,37153.7265625,89238
