Ticker,NAVINFLUOR.NS,NAVINFLUOR.NS,NAVINFLUOR.NS,NAVINFLUOR.NS,NAVINFLUOR.NS,NAVINFLUOR.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,PEL.NS,PEL.NS,PEL.NS,PEL.NS,PEL.NS,PEL.NS,AMBER.NS,AMBER.NS,AMBER.NS,AMBER.NS,AMBER.NS,AMBER.NS,PNBHOUSING.NS,PNBHOUSING.NS,PNBHOUSING.NS,PNBHOUSING.NS,PNBHOUSING.NS,PNBHOUSING.NS,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS,RPOWER.NS,RPOWER.NS,RPOWER.NS,RPOWER.NS,RPOWER.NS,RPOWER.NS,IDBI.NS,IDBI.NS,IDBI.NS,IDBI.NS,IDBI.NS,IDBI.NS,SONATSOFTW.NS,SONATSOFTW.NS,SONATSOFTW.NS,SONATSOFTW.NS,SONATSOFTW.NS,SONATSOFTW.NS,ANANTRAJ.NS,ANANTRAJ.NS,ANANTRAJ.NS,ANANTRAJ.NS,ANANTRAJ.NS,ANANTRAJ.NS,DEVYANI.NS,DEVYANI.NS,DEVYANI.NS,DEVYANI.NS,DEVYANI.NS,DEVYANI.NS,RKFORGE.NS,RKFORGE.NS,RKFORGE.NS,RKFORGE.NS,RKFORGE.NS,RKFORGE.NS,SHYAMMETL.NS,SHYAMMETL.NS,SHYAMMETL.NS,SHYAMMETL.NS,SHYAMMETL.NS,SHYAMMETL.NS,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS,FSL.NS,FSL.NS,FSL.NS,FSL.NS,FSL.NS,FSL.NS,IRCON.NS,IRCON.NS,IRCON.NS,IRCON.NS,IRCON.NS,IRCON.NS,ANGELONE.NS,ANGELONE.NS,ANGELONE.NS,ANGELONE.NS,ANGELONE.NS,ANGELONE.NS,ASTERDM.NS,ASTERDM.NS,ASTERDM.NS,ASTERDM.NS,ASTERDM.NS,ASTERDM.NS,JWL.NS,JWL.NS,JWL.NS,JWL.NS,JWL.NS,JWL.NS,ZENSARTECH.NS,ZENSARTECH.NS,ZENSARTECH.NS,ZENSARTECH.NS,ZENSARTECH.NS,ZENSARTECH.NS,IFCI.NS,IFCI.NS,IFCI.NS,IFCI.NS,IFCI.NS,IFCI.NS,BLS.NS,BLS.NS,BLS.NS,BLS.NS,BLS.NS,BLS.NS,CESC.NS,CESC.NS,CESC.NS,CESC.NS,CESC.NS,CESC.NS,IIFL.NS,IIFL.NS,IIFL.NS,IIFL.NS,IIFL.NS,IIFL.NS,GESHIP.NS,GESHIP.NS,GESHIP.NS,GESHIP.NS,GESHIP.NS,GESHIP.NS,GODFRYPHLP.NS,GODFRYPHLP.NS,GODFRYPHLP.NS,GODFRYPHLP.NS,GODFRYPHLP.NS,GODFRYPHLP.NS,CAMS.NS,CAMS.NS,CAMS.NS,CAMS.NS,CAMS.NS,CAMS.NS,RAMCOCEM.NS,RAMCOCEM.NS,RAMCOCEM.NS,RAMCOCEM.NS,RAMCOCEM.NS,RAMCOCEM.NS,JBMA.NS,JBMA.NS,JBMA.NS,JBMA.NS,JBMA.NS,JBMA.NS,ACE.NS,ACE.NS,ACE.NS,ACE.NS,ACE.NS,ACE.NS,HINDCOPPER.NS,HINDCOPPER.NS,HINDCOPPER.NS,HINDCOPPER.NS,HINDCOPPER.NS,HINDCOPPER.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS,HFCL.NS,HFCL.NS,HFCL.NS,HFCL.NS,HFCL.NS,HFCL.NS,IEX.NS,IEX.NS,IEX.NS,IEX.NS,IEX.NS,IEX.NS,CDSL.NS,CDSL.NS,CDSL.NS,CDSL.NS,CDSL.NS,CDSL.NS,PCBL.NS,PCBL.NS,PCBL.NS,PCBL.NS,PCBL.NS,PCBL.NS,CREDITACC.NS,CREDITACC.NS,CREDITACC.NS,CREDITACC.NS,CREDITACC.NS,CREDITACC.NS,TRITURBINE.NS,TRITURBINE.NS,TRITURBINE.NS,TRITURBINE.NS,TRITURBINE.NS,TRITURBINE.NS,ATUL.NS,ATUL.NS,ATUL.NS,ATUL.NS,ATUL.NS,ATUL.NS,HSCL.NS,HSCL.NS,HSCL.NS,HSCL.NS,HSCL.NS,HSCL.NS,MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM.NS,MANAPPURAM.NS,CHAMBLFERT.NS,CHAMBLFERT.NS,CHAMBLFERT.NS,CHAMBLFERT.NS,CHAMBLFERT.NS,CHAMBLFERT.NS,AFFLE.NS,AFFLE.NS,AFFLE.NS,AFFLE.NS,AFFLE.NS,AFFLE.NS,GSPL.NS,GSPL.NS,GSPL.NS,GSPL.NS,GSPL.NS,GSPL.NS,SWANENERGY.NS,SWANENERGY.NS,SWANENERGY.NS,SWANENERGY.NS,SWANENERGY.NS,SWANENERGY.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,TITAGARH.NS,TITAGARH.NS,TITAGARH.NS,TITAGARH.NS,TITAGARH.NS,TITAGARH.NS,BEML.NS,BEML.NS,BEML.NS,BEML.NS,BEML.NS,BEML.NS,BATAINDIA.NS,BATAINDIA.NS,BATAINDIA.NS,BATAINDIA.NS,BATAINDIA.NS,BATAINDIA.NS,TATACHEM.NS,TATACHEM.NS,TATACHEM.NS,TATACHEM.NS,TATACHEM.NS,TATACHEM.NS,NEWGEN.NS,NEWGEN.NS,NEWGEN.NS,NEWGEN.NS,NEWGEN.NS,NEWGEN.NS,RAILTEL.NS,RAILTEL.NS,RAILTEL.NS,RAILTEL.NS,RAILTEL.NS,RAILTEL.NS,POONAWALLA.NS,POONAWALLA.NS,POONAWALLA.NS,POONAWALLA.NS,POONAWALLA.NS,POONAWALLA.NS,LAURUSLABS.NS,LAURUSLABS.NS,LAURUSLABS.NS,LAURUSLABS.NS,LAURUSLABS.NS,LAURUSLABS.NS,NATCOPHARM.NS,NATCOPHARM.NS,NATCOPHARM.NS,NATCOPHARM.NS,NATCOPHARM.NS,NATCOPHARM.NS,INOXWIND.NS,INOXWIND.NS,INOXWIND.NS,INOXWIND.NS,INOXWIND.NS,INOXWIND.NS,TTML.NS,TTML.NS,TTML.NS,TTML.NS,TTML.NS,TTML.NS,BRIGADE.NS,BRIGADE.NS,BRIGADE.NS,BRIGADE.NS,BRIGADE.NS,BRIGADE.NS,ABREL.NS,ABREL.NS,ABREL.NS,ABREL.NS,ABREL.NS,ABREL.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,INDIAMART.NS,INDIAMART.NS,INDIAMART.NS,INDIAMART.NS,INDIAMART.NS,INDIAMART.NS,REDINGTON.NS,REDINGTON.NS,REDINGTON.NS,REDINGTON.NS,REDINGTON.NS,REDINGTON.NS,RADICO.NS,RADICO.NS,RADICO.NS,RADICO.NS,RADICO.NS,RADICO.NS,CASTROLIND.NS,CASTROLIND.NS,CASTROLIND.NS,CASTROLIND.NS,CASTROLIND.NS,CASTROLIND.NS,TEJASNET.NS,TEJASNET.NS,TEJASNET.NS,TEJASNET.NS,TEJASNET.NS,TEJASNET.NS,CROMPTON.NS,CROMPTON.NS,CROMPTON.NS,CROMPTON.NS,CROMPTON.NS,CROMPTON.NS,KEC.NS,KEC.NS,KEC.NS,KEC.NS,KEC.NS,KEC.NS,ITI.NS,ITI.NS,ITI.NS,ITI.NS,ITI.NS,ITI.NS,MCX.NS,MCX.NS,MCX.NS,MCX.NS,MCX.NS,MCX.NS,NH.NS,NH.NS,NH.NS,NH.NS,NH.NS,NH.NS,KARURVYSYA.NS,KARURVYSYA.NS,KARURVYSYA.NS,KARURVYSYA.NS,KARURVYSYA.NS,KARURVYSYA.NS,ZENTEC.NS,ZENTEC.NS,ZENTEC.NS,ZENTEC.NS,ZENTEC.NS,ZENTEC.NS,CYIENT.NS,CYIENT.NS,CYIENT.NS,CYIENT.NS,CYIENT.NS,CYIENT.NS,RITES.NS,RITES.NS,RITES.NS,RITES.NS,RITES.NS,RITES.NS,MGL.NS,MGL.NS,MGL.NS,MGL.NS,MGL.NS,MGL.NS,NEULANDLAB.NS,NEULANDLAB.NS,NEULANDLAB.NS,NEULANDLAB.NS,NEULANDLAB.NS,NEULANDLAB.NS,WELSPUNLIV.NS,WELSPUNLIV.NS,WELSPUNLIV.NS,WELSPUNLIV.NS,WELSPUNLIV.NS,WELSPUNLIV.NS,PGEL.NS,PGEL.NS,PGEL.NS,PGEL.NS,PGEL.NS,PGEL.NS,BSOFT.NS,BSOFT.NS,BSOFT.NS,BSOFT.NS,BSOFT.NS,BSOFT.NS,NCC.NS,NCC.NS,NCC.NS,NCC.NS,NCC.NS,NCC.NS
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,123.19999694824219,132.0,123.19999694824219,130.08999633789062,120.74491882324219,248045,61.72053527832031,64.39347076416016,61.4289436340332,63.06915283203125,59.77984619140625,695802,469.4500732421875,477.71026611328125,465.44683837890625,473.3405456542969,365.4454345703125,68051,,,,,,,,,,,,,,,,,,,61.25,63.849998474121094,61.25,63.25,61.9631233215332,7038874,73.19999694824219,78.5,72.69999694824219,76.94999694824219,73.56536102294922,9337197,46.724998474121094,49.818748474121094,46.724998474121094,49.556251525878906,34.42168045043945,659300,19.688276290893555,20.34034538269043,19.541034698486328,19.96172523498535,18.495206832885742,3887706,,,,,,,67.33999633789062,70.0,66.5,69.29000091552734,67.01154327392578,685010,,,,,,,36.44888687133789,37.442222595214844,35.924442291259766,36.76888656616211,34.40488815307617,23817645,34.849998474121094,35.75,34.400001525878906,35.25,27.91863441467285,2747128,,,,,,,,,,,,,,,,,,,20.350000381469727,23.25,20.299999237060547,21.700000762939453,21.543720245361328,93616,121.80000305175781,123.5999984741211,121.0,122.55999755859375,105.62203216552734,160155,37.849998474121094,38.45000076293945,37.45000076293945,38.099998474121094,35.450172424316406,6935371,,,,,,,60.22511672973633,61.63008499145508,59.26004409790039,60.597679138183594,42.27823257446289,5514581,91.90422058105469,96.76973724365234,91.90422058105469,95.52632904052734,83.55886840820312,450471,369.6000061035156,377.20001220703125,362.79998779296875,375.79998779296875,269.5244140625,106621,601.9500122070312,604.0499877929688,587.25,592.5499877929688,510.2045593261719,9807,,,,,,,345.0,348.75,341.25,344.75,331.0390625,87183,36.0,41.7599983215332,36.0,39.93000030517578,38.226505279541016,1670860,38.70000076293945,42.099998474121094,37.599998474121094,40.54999923706055,38.725521087646484,861032,71.0,74.9000015258789,70.55000305175781,73.44999694824219,70.1158676147461,743172,68.5,72.69999694824219,67.75,70.5,59.88103485107422,263618,18.149999618530273,19.299999237060547,17.899999618530273,18.700000762939453,18.39799690246582,9855760,,,,,,,,,,,,,15.095000267028809,15.899999618530273,15.0,15.305000305175781,11.78584098815918,7959310,,,,,,,111.5,120.3499984741211,111.5,116.19999694824219,109.53367614746094,290923,1384.949951171875,1400.699951171875,1350.0,1356.199951171875,1297.64013671875,30890,23.700000762939453,26.399999618530273,23.700000762939453,25.799999237060547,25.355533599853516,98849,34.29999923706055,36.150001525878906,33.70000076293945,34.75,26.367021560668945,4555652,60.75,62.5,60.20000076293945,61.900001525878906,48.83097457885742,329250,,,,,,,114.44999694824219,115.5,112.5,113.19999694824219,102.43267822265625,1291491,55.5,55.54999923706055,55.0,55.04999923706055,54.61864471435547,572110,,,,,,,63.20000076293945,64.30000305175781,61.599998474121094,62.16999816894531,60.050533294677734,1515530,670.301025390625,684.491943359375,656.91015625,661.5842895507812,612.7227783203125,1092833,652.75,667.5,645.0,660.1500244140625,608.5634765625,492226,191.72418212890625,194.85455322265625,190.13694763183594,193.17913818359375,144.84213256835938,1295430,,,,,,,,,,,,,103.5999984741211,109.25,102.44999694824219,104.75,99.85493469238281,198259,,,,,,,306.0,311.1000061035156,302.04998779296875,305.8599853515625,281.4245300292969,461985,,,,,,,7.272079944610596,8.803044319152832,7.224236965179443,8.420303344726562,8.420303344726562,11859866,102.66666412353516,104.66666412353516,98.66666412353516,99.4000015258789,93.0148696899414,347959,524.25,540.0,518.4000244140625,533.3499755859375,502.4857177734375,904511,2.549999952316284,2.6600000858306885,2.5299999713897705,2.615000009536743,2.0088741779327393,3616980,,,,,,,68.44999694824219,71.375,67.9749984741211,69.05000305175781,49.637245178222656,4255712,86.8499984741211,90.0,86.3499984741211,88.6500015258789,84.84854888916016,316375,251.0,253.85000610351562,249.0500030517578,250.5500030517578,170.56207275390625,860220,,,,,,,,,,,,,93.5,95.9000015258789,92.4000015258789,94.9000015258789,87.99242401123047,1029544,28.350000381469727,30.25,28.350000381469727,29.25,29.25,810206,841.75,926.7999877929688,840.2999877929688,876.0499877929688,765.4799194335938,3669729,,,,,,,97.90052032470703,99.38270568847656,96.35057830810547,98.9422836303711,84.16764831542969,2019230,,,,,,,515.0,527.25,506.70001220703125,512.0999755859375,399.62939453125,395060,,,,,,,,,,,,,492.0,527.0,492.0,507.3999938964844,495.2230529785156,37786,33.290000915527344,34.47999954223633,32.900001525878906,33.435001373291016,30.209697723388672,758790,7.485000133514404,7.550000190734863,7.010000228881836,7.074999809265137,7.072693347930908,77570,126.37776947021484,136.07522583007812,124.91693115234375,133.37112426757812,111.32502746582031,4926728,80.80000305175781,84.3499984741211,80.5999984741211,81.94999694824219,73.00595092773438,6970846
2015-01-05,131.0,134.74000549316406,123.95999908447266,132.85000610351562,123.30665588378906,333680,64.63646697998047,64.63646697998047,60.01957321166992,61.173797607421875,57.98333740234375,935369,473.39691162109375,476.15972900390625,459.4419860839844,474.7783203125,366.5555725097656,190716,,,,,,,,,,,,,,,,,,,63.25,63.95000076293945,59.400001525878906,60.95000076293945,59.70991897583008,19994033,77.8499984741211,77.8499984741211,69.5,72.4000015258789,69.21549987792969,14863350,50.306251525878906,50.32500076293945,45.993751525878906,46.89374923706055,32.57231903076172,1735602,19.96172523498535,20.34034538269043,17.816207885742188,17.92137908935547,16.604759216308594,14653663,,,,,,,69.80000305175781,77.0,66.33999633789062,75.0199966430664,72.55313110351562,1998785,,,,,,,37.106666564941406,37.666664123535156,34.58000183105469,36.8488883972168,34.47974395751953,56922411,35.70000076293945,35.70000076293945,34.400001525878906,34.75,27.522624969482422,1064965,,,,,,,,,,,,,,,,,,,21.399999618530273,23.399999618530273,20.799999237060547,21.649999618530273,21.494077682495117,750538,123.36000061035156,123.36000061035156,117.0,120.62999725341797,103.95874786376953,608105,38.0,38.45000076293945,35.45000076293945,36.45000076293945,33.91493225097656,23151892,,,,,,,61.13632583618164,63.214603424072266,58.61366653442383,61.77372360229492,43.09873962402344,18783126,95.14789581298828,98.58079528808594,86.06559753417969,92.95841979980469,81.31266784667969,817180,375.5,391.25,347.1000061035156,350.20001220703125,251.1641082763672,733797,592.0,596.0,565.0499877929688,569.0,489.9272766113281,31691,,,,,,,344.0,348.0,309.8999938964844,320.6000061035156,307.8494567871094,842001,41.779998779296875,41.779998779296875,35.709999084472656,36.470001220703125,34.91411590576172,1982240,41.900001525878906,41.900001525878906,38.29999923706055,39.25,37.4840087890625,1375288,73.0,74.5,68.30000305175781,70.1500015258789,66.96566772460938,793877,70.1500015258789,73.55000305175781,66.5,67.9000015258789,57.67264938354492,650935,18.700000762939453,19.200000762939453,16.799999237060547,17.850000381469727,17.561721801757812,20426913,,,,,,,,,,,,,15.305000305175781,15.670000076293945,13.84000015258789,14.819999694824219,11.412361145019531,13447340,,,,,,,116.0,119.0,104.94999694824219,112.1500015258789,105.71602630615234,585188,1348.0,1375.199951171875,1262.800048828125,1325.449951171875,1268.218017578125,78901,26.0,26.75,24.5,24.799999237060547,24.372760772705078,742018,34.849998474121094,35.599998474121094,33.0,34.099998474121094,25.873821258544922,8697716,62.0,63.900001525878906,58.150001525878906,62.400001525878906,49.22541046142578,2261421,,,,,,,112.69999694824219,135.9499969482422,112.69999694824219,125.0,113.11029052734375,24234498,55.599998474121094,56.599998474121094,51.5,55.25,54.817073822021484,1631074,,,,,,,62.47999954223633,64.45999908447266,59.0,61.5099983215332,59.41304397583008,3185820,662.8054809570312,690.34521484375,629.1177978515625,668.2376098632812,618.8847045898438,5112522,664.5,685.2750244140625,630.25,678.4500122070312,625.43359375,1989654,193.11300659179688,197.96287536621094,183.060546875,194.8986358642578,146.13136291503906,4569883,,,,,,,,,,,,,105.69999694824219,118.0,103.75,107.44999694824219,102.42875671386719,835629,,,,,,,304.0,306.7900085449219,279.6000061035156,282.3299865722656,259.7743835449219,651700,,,,,,,8.707359313964844,9.185785293579102,8.133247375488281,8.181090354919434,8.181090354919434,15141013,99.4000015258789,118.0,90.5,111.0999984741211,103.96329498291016,4175441,530.5999755859375,541.2000122070312,498.20001220703125,527.7999877929688,497.2568359375,2681342,2.609999895095825,2.6600000858306885,2.434999942779541,2.4700000286102295,1.8974839448928833,5114820,,,,,,,69.0,69.8499984741211,62.57500076293945,66.2750015258789,47.64240646362305,8392484,88.8499984741211,89.0,83.80000305175781,84.5999984741211,80.97222137451172,1854313,254.5,264.9750061035156,249.0500030517578,254.8000030517578,173.4552764892578,6149598,,,,,,,,,,,,,95.0,95.6500015258789,88.0999984741211,91.3499984741211,84.70083618164062,1966255,29.350000381469727,32.29999923706055,28.200000762939453,30.200000762939453,30.200000762939453,5940607,878.7000122070312,887.7999877929688,840.0,842.5499877929688,736.2080078125,2168473,,,,,,,99.11167907714844,99.73843383789062,95.02931213378906,96.06260681152344,81.71798706054688,2820745,,,,,,,517.5,529.0,509.0,527.5999755859375,411.72509765625,412044,,,,,,,,,,,,,507.3999938964844,543.0,498.0,515.5499877929688,503.1774597167969,157488,33.77000045776367,33.79999923706055,30.600000381469727,33.11000061035156,29.916051864624023,2446950,7.010000228881836,7.215000152587891,5.349999904632568,5.65500020980835,5.653156757354736,1333300,133.89952087402344,135.1427764892578,124.01557159423828,125.32099151611328,104.60554504394531,7504224,81.6500015258789,82.69999694824219,74.0999984741211,79.19999694824219,70.55608367919922,16059724
2015-01-12,133.1999969482422,134.39999389648438,125.4000015258789,130.5399932861328,121.16258239746094,162000,61.23454666137695,66.21592712402344,60.25041961669922,64.5878677368164,61.219364166259766,3717897,473.93255615234375,493.3567199707031,463.6707458496094,478.52783203125,369.45037841796875,488341,,,,,,,,,,,,,,,,,,,61.0,62.099998474121094,58.849998474121094,61.54999923706055,60.29771041870117,22664845,72.4000015258789,76.94999694824219,71.69999694824219,75.44999694824219,72.13134002685547,13780739,47.625,48.131248474121094,45.84375,47.04375076293945,32.67650604248047,1128968,18.257932662963867,20.087932586669922,17.584827423095703,19.41482925415039,17.98849105834961,24328069,,,,,,,75.58000183105469,81.5999984741211,75.19999694824219,78.9000015258789,76.30555725097656,5445675,,,,,,,36.95111083984375,37.46666717529297,35.8488883972168,36.79777526855469,34.43191146850586,38528751,34.75,34.75,34.75,34.75,27.522624969482422,0,,,,,,,,,,,,,,,,,,,22.950000762939453,27.75,21.549999237060547,27.75,27.550148010253906,1244598,121.95999908447266,133.1699981689453,120.41000366210938,128.97999572753906,111.15478515625,1222885,36.45000076293945,38.25,35.599998474121094,37.599998474121094,34.984947204589844,20293882,,,,,,,61.83656692504883,67.4205322265625,60.597679138183594,65.3602066040039,45.600990295410156,29823039,92.74217224121094,94.09370422363281,88.68757629394531,93.22872161865234,81.54911041259766,475874,353.70001220703125,355.45001220703125,345.0,350.04998779296875,251.0564727783203,486327,572.5499877929688,575.0,531.5,557.9500122070312,480.4128723144531,67249,,,,,,,325.0,346.0,314.79998779296875,341.8500061035156,328.2543640136719,992296,37.279998779296875,42.849998474121094,30.549999237060547,41.91999816894531,40.1316032409668,5218435,39.5,40.099998474121094,38.04999923706055,38.5,36.76776123046875,667760,70.55000305175781,75.1500015258789,69.6500015258789,71.3499984741211,68.11117553710938,1630809,68.0,69.9000015258789,66.3499984741211,66.75,56.69587707519531,368069,17.899999618530273,19.649999618530273,17.600000381469727,19.299999237060547,18.98830223083496,25048016,,,,,,,,,,,,,14.880000114440918,16.420000076293945,14.819999694824219,15.675000190734863,12.070767402648926,19159950,,,,,,,113.5,116.30000305175781,110.0,112.75,106.28160095214844,345754,1330.25,1515.0,1328.949951171875,1405.25,1344.572265625,190468,24.799999237060547,26.299999237060547,24.149999618530273,24.600000381469727,24.176204681396484,70530,34.29999923706055,35.20000076293945,32.79999923706055,33.900001525878906,25.72207260131836,7311558,61.25,62.70000076293945,59.54999923706055,59.70000076293945,47.095462799072266,864931,,,,,,,125.0,131.5,121.69999694824219,122.44999694824219,110.8028335571289,6648614,55.5,56.900001525878906,54.900001525878906,55.20000076293945,54.7674560546875,1559306,,,,,,,61.7400016784668,64.18000030517578,61.33000183105469,63.540000915527344,61.373836517333984,2415570,669.5430297851562,790.5661010742188,661.0789794921875,774.2696533203125,717.0855102539062,10522626,683.0499877929688,723.5,679.9000244140625,718.125,662.0081176757812,2323148,195.1852264404297,201.3577880859375,192.69415283203125,195.7804412841797,146.79254150390625,4736865,,,,,,,,,,,,,108.25,113.69999694824219,105.25,109.3499984741211,104.23997497558594,579063,,,,,,,282.3299865722656,309.5400085449219,282.3299865722656,306.0400085449219,281.5902099609375,1411605,,,,,,,8.181090354919434,10.764592170715332,7.94187593460083,8.707359313964844,8.707359313964844,36664722,111.30000305175781,113.26666259765625,106.36666870117188,109.69999694824219,102.65322875976562,1908505,526.7999877929688,575.2000122070312,521.5499877929688,572.2000122070312,539.0875244140625,3776093,2.4549999237060547,2.609999895095825,2.4200000762939453,2.4600000381469727,1.8898017406463623,4536890,,,,,,,66.2249984741211,70.19999694824219,65.4000015258789,66.875,48.07372283935547,10236798,84.5999984741211,91.0,83.8499984741211,84.69999694824219,81.06792449951172,1947379,255.72500610351562,259.3500061035156,247.0,253.75,172.74049377441406,4968244,,,,,,,,,,,,,91.5999984741211,94.19999694824219,91.3499984741211,91.80000305175781,85.11807250976562,650900,30.200000762939453,37.75,30.0,34.349998474121094,34.349998474121094,10448651,846.0,871.7000122070312,841.2000122070312,849.2999877929688,742.1060791015625,1690240,,,,,,,96.04566955566406,99.94170379638672,95.04624938964844,96.98580169677734,82.50332641601562,2971525,,,,,,,532.0,591.9500122070312,531.0,575.5499877929688,449.1441345214844,1089714,,,,,,,,,,,,,515.0,530.9500122070312,505.5,514.5999755859375,502.2502746582031,72718,33.439998626708984,34.900001525878906,32.505001068115234,34.2400016784668,30.937049865722656,3710930,5.550000190734863,8.989999771118164,5.550000190734863,7.340000152587891,7.337607383728027,7328350,125.41423797607422,136.6346893310547,124.32638549804688,130.97784423828125,109.32733154296875,11600787,79.44999694824219,80.69999694824219,75.30000305175781,76.4000015258789,68.06169128417969,14221926
