Ticker,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX
Price,Open,High,Low,Close,Adj Close,Volume
2017-02-01,16.829999923706055,17.43000030517578,13.800000190734863,13.970000267028809,13.970000267028809,0
2017-02-02,13.970000267028809,13.970000267028809,12.640000343322754,13.520000457763672,13.520000457763672,0
2017-02-03,13.520000457763672,13.600000381469727,11.779999732971191,13.130000114440918,13.130000114440918,0
2017-02-06,13.130000114440918,13.609999656677246,11.0600004196167,13.399999618530273,13.399999618530273,0
2017-02-07,13.399999618530273,13.720000267028809,12.239999771118164,13.510000228881836,13.510000228881836,0
2017-02-08,13.510000228881836,13.760000228881836,11.4399995803833,13.350000381469727,13.350000381469727,0
2017-02-09,13.350000381469727,13.779999732971191,11.399999618530273,13.239999771118164,13.239999771118164,0
2017-02-10,13.239999771118164,13.329999923706055,11.369999885559082,13.180000305175781,13.180000305175781,0
2017-02-13,13.180000305175781,13.760000228881836,11.569999694824219,13.6899995803833,13.6899995803833,0
2017-02-14,13.6899995803833,14.010000228881836,12.100000381469727,13.800000190734863,13.800000190734863,0
2017-02-15,13.800000190734863,14.460000038146973,11.729999542236328,14.210000038146973,14.210000038146973,0
2017-02-16,14.210000038146973,14.210000038146973,11.4399995803833,13.729999542236328,13.729999542236328,0
2017-02-17,13.729999542236328,13.770000457763672,12.470000267028809,13.430000305175781,13.430000305175781,0
2017-02-20,13.430000305175781,13.850000381469727,12.40999984741211,13.609999656677246,13.609999656677246,0
2017-02-21,13.609999656677246,14.279999732971191,11.890000343322754,13.529999732971191,13.529999732971191,0
2017-02-22,13.529999732971191,14.039999961853027,12.720000267028809,13.699999809265137,13.699999809265137,0
2017-02-23,13.699999809265137,13.960000038146973,12.920000076293945,13.399999618530273,13.399999618530273,0
2017-02-27,13.399999618530273,14.270000457763672,13.399999618530273,13.680000305175781,13.680000305175781,0
2017-02-28,13.680000305175781,14.029999732971191,13.170000076293945,13.789999961853027,13.789999961853027,0
2017-03-01,13.789999961853027,13.800000190734863,13.210000038146973,13.579999923706055,13.579999923706055,0
2017-03-02,13.579999923706055,13.619999885559082,13.029999732971191,13.359999656677246,13.359999656677246,0
2017-03-03,13.359999656677246,13.600000381469727,12.569999694824219,13.350000381469727,13.350000381469727,0
2017-03-06,13.350000381469727,13.729999542236328,12.8100004196167,13.640000343322754,13.640000343322754,0
2017-03-07,13.640000343322754,14.010000228881836,13.09000015258789,13.880000114440918,13.880000114440918,0
2017-03-08,13.880000114440918,14.289999961853027,12.6899995803833,14.079999923706055,14.079999923706055,0
2017-03-09,14.079999923706055,14.779999732971191,12.600000381469727,14.390000343322754,14.390000343322754,0
2017-03-10,14.390000343322754,14.390000343322754,13.579999923706055,13.960000038146973,13.960000038146973,0
2017-03-14,13.960000038146973,13.960000038146973,11.09000015258789,12.399999618530273,12.399999618530273,0
2017-03-15,12.399999618530273,12.529999732971191,11.199999809265137,12.420000076293945,12.420000076293945,0
2017-03-16,12.420000076293945,12.420000076293945,11.34000015258789,11.90999984741211,11.90999984741211,0
2017-03-17,11.90999984741211,12.109999656677246,10.390000343322754,11.850000381469727,11.850000381469727,0
2017-03-20,11.850000381469727,12.3100004196167,11.4399995803833,12.020000457763672,12.020000457763672,0
2017-03-21,12.020000457763672,12.15999984741211,11.029999732971191,11.9399995803833,11.9399995803833,0
2017-03-22,11.9399995803833,12.359999656677246,11.579999923706055,12.270000457763672,12.270000457763672,0
2017-03-23,12.270000457763672,12.270000457763672,11.239999771118164,11.84000015258789,11.84000015258789,0
2017-03-24,11.84000015258789,12.100000381469727,10.710000038146973,11.979999542236328,11.979999542236328,0
2017-03-27,11.979999542236328,12.569999694824219,11.34000015258789,12.4399995803833,12.4399995803833,0
2017-03-28,12.4399995803833,12.4399995803833,11.460000038146973,12.119999885559082,12.119999885559082,0
2017-03-29,12.119999885559082,12.239999771118164,11.449999809265137,12.09000015258789,12.09000015258789,0
2017-03-30,12.09000015258789,12.449999809265137,11.75,12.149999618530273,12.149999618530273,0
2017-03-31,12.149999618530273,12.510000228881836,11.489999771118164,12.420000076293945,12.420000076293945,0
2017-04-03,12.420000076293945,12.760000228881836,11.40999984741211,11.489999771118164,11.489999771118164,0
2017-04-05,11.489999771118164,11.890000343322754,10.890000343322754,11.550000190734863,11.550000190734863,0
2017-04-06,11.550000190734863,11.770000457763672,11.029999732971191,11.289999961853027,11.289999961853027,0
2017-04-07,11.289999961853027,11.8100004196167,10.3100004196167,11.6899995803833,11.6899995803833,0
2017-04-10,11.6899995803833,11.920000076293945,11.239999771118164,11.619999885559082,11.619999885559082,0
2017-04-11,11.619999885559082,11.829999923706055,10.239999771118164,11.399999618530273,11.399999618530273,0
2017-04-12,11.399999618530273,12.069999694824219,10.789999961853027,11.630000114440918,11.630000114440918,0
2017-04-13,11.630000114440918,11.779999732971191,10.59000015258789,11.579999923706055,11.579999923706055,0
2017-04-17,11.579999923706055,12.210000038146973,10.6899995803833,11.890000343322754,11.890000343322754,0
2017-04-18,11.890000343322754,12.59000015258789,10.760000228881836,12.380000114440918,12.380000114440918,0
2017-04-19,12.380000114440918,12.520000457763672,10.75,12.220000267028809,12.220000267028809,0
2017-04-20,12.220000267028809,12.220000267028809,10.859999656677246,11.5600004196167,11.5600004196167,0
2017-04-21,11.5600004196167,11.739999771118164,10.5600004196167,11.420000076293945,11.420000076293945,0
2017-04-24,11.420000076293945,11.859999656677246,10.970000267028809,11.630000114440918,11.630000114440918,0
2017-04-25,11.630000114440918,11.630000114440918,10.970000267028809,11.15999984741211,11.15999984741211,0
2017-04-26,11.15999984741211,11.869999885559082,9.920000076293945,11.739999771118164,11.739999771118164,0
2017-04-27,11.739999771118164,11.739999771118164,10.359999656677246,11.069999694824219,11.069999694824219,0
2017-04-28,11.069999694824219,11.069999694824219,10.529999732971191,10.859999656677246,10.859999656677246,0
2017-05-02,10.859999656677246,11.8100004196167,10.350000381469727,11.449999809265137,11.449999809265137,0
2017-05-03,11.449999809265137,11.65999984741211,9.949999809265137,11.529999732971191,11.529999732971191,0
2017-05-04,11.529999732971191,11.779999732971191,10.609999656677246,11.329999923706055,11.329999923706055,0
2017-05-05,11.329999923706055,12.15999984741211,10.449999809265137,11.989999771118164,11.989999771118164,0
2017-05-08,11.989999771118164,11.989999771118164,10.609999656677246,11.670000076293945,11.670000076293945,0
2017-05-09,11.670000076293945,11.670000076293945,10.539999961853027,11.109999656677246,11.109999656677246,0
2017-05-10,11.109999656677246,11.109999656677246,9.960000038146973,10.949999809265137,10.949999809265137,0
2017-05-11,10.949999809265137,11.260000228881836,9.899999618530273,10.84000015258789,10.84000015258789,0
2017-05-12,10.84000015258789,10.84000015258789,9.470000267028809,10.630000114440918,10.630000114440918,0
2017-05-15,10.630000114440918,11.140000343322754,8.84000015258789,10.680000305175781,10.680000305175781,0
2017-05-16,10.680000305175781,11.020000457763672,9.069999694824219,10.5600004196167,10.5600004196167,0
2017-05-17,10.5600004196167,10.8100004196167,9.239999771118164,10.640000343322754,10.640000343322754,0
2017-05-18,10.640000343322754,12.75,9.819999694824219,11.789999961853027,11.789999961853027,0
2017-05-19,11.789999961853027,11.899999618530273,10.399999618530273,11.300000190734863,11.300000190734863,0
2017-05-22,11.300000190734863,11.850000381469727,10.199999809265137,11.199999809265137,11.199999809265137,0
2017-05-23,11.199999809265137,12.770000457763672,9.869999885559082,12.199999809265137,12.199999809265137,0
2017-05-24,12.199999809265137,12.789999961853027,10.449999809265137,11.829999923706055,11.829999923706055,0
2017-05-25,11.829999923706055,11.920000076293945,10.1899995803833,10.449999809265137,10.449999809265137,0
2017-05-26,10.449999809265137,11.1899995803833,9.890000343322754,10.859999656677246,10.859999656677246,0
2017-05-29,10.859999656677246,11.880000114440918,10.260000228881836,11.789999961853027,11.789999961853027,0
2017-05-30,11.789999961853027,12.270000457763672,10.859999656677246,11.770000457763672,11.770000457763672,0
2017-05-31,11.770000457763672,12.25,11.020000457763672,11.760000228881836,11.760000228881836,0
2017-06-01,11.760000228881836,11.90999984741211,10.609999656677246,11.3100004196167,11.3100004196167,0
2017-06-02,11.3100004196167,11.3100004196167,10.3100004196167,10.8100004196167,10.8100004196167,0
2017-06-05,10.8100004196167,11.140000343322754,10.050000190734863,11.020000457763672,11.020000457763672,0
2017-06-06,11.020000457763672,11.319999694824219,9.489999771118164,11.130000114440918,11.130000114440918,0
2017-06-07,11.130000114440918,11.1899995803833,10.220000267028809,10.890000343322754,10.890000343322754,0
2017-06-08,10.890000343322754,11.130000114440918,9.529999732971191,11.069999694824219,11.069999694824219,0
2017-06-09,11.069999694824219,11.229999542236328,10.279999732971191,10.859999656677246,10.859999656677246,0
2017-06-12,10.859999656677246,11.5,10.350000381469727,11.420000076293945,11.420000076293945,0
2017-06-13,11.420000076293945,11.460000038146973,9.899999618530273,11.34000015258789,11.34000015258789,0
2017-06-14,11.34000015258789,11.529999732971191,10.4399995803833,11.180000305175781,11.180000305175781,0
2017-06-15,11.180000305175781,11.430000305175781,9.890000343322754,11.329999923706055,11.329999923706055,0
2017-06-16,11.329999923706055,11.329999923706055,9.710000038146973,10.920000076293945,10.920000076293945,0
2017-06-19,10.920000076293945,10.920000076293945,9.739999771118164,10.630000114440918,10.630000114440918,0
2017-06-20,10.630000114440918,10.869999885559082,9.819999694824219,10.65999984741211,10.65999984741211,0
2017-06-21,10.65999984741211,11.0600004196167,9.779999732971191,10.920000076293945,10.920000076293945,0
2017-06-22,10.920000076293945,11.420000076293945,10.069999694824219,11.210000038146973,11.210000038146973,0
2017-06-23,11.210000038146973,11.779999732971191,8.760000228881836,11.5600004196167,11.5600004196167,0
2017-06-27,11.5600004196167,12.869999885559082,10.930000305175781,12.510000228881836,12.510000228881836,0
2017-06-28,12.510000228881836,12.760000228881836,11.09000015258789,11.989999771118164,11.989999771118164,0
2017-06-29,11.989999771118164,11.989999771118164,10.600000381469727,11.380000114440918,11.380000114440918,0
2017-06-30,11.380000114440918,12.100000381469727,11.079999923706055,11.729999542236328,11.729999542236328,0
2017-07-03,11.729999542236328,11.75,10.460000038146973,11.199999809265137,11.199999809265137,0
2017-07-04,11.199999809265137,11.649999618530273,10.420000076293945,11.279999732971191,11.279999732971191,0
2017-07-05,11.279999732971191,11.420000076293945,10.449999809265137,11.149999618530273,11.149999618530273,0
2017-07-06,11.149999618530273,11.180000305175781,10.289999961853027,10.979999542236328,10.979999542236328,0
2017-07-07,10.979999542236328,11.130000114440918,9.619999885559082,10.869999885559082,10.869999885559082,0
2017-07-10,10.869999885559082,11.09000015258789,9.569999694824219,10.90999984741211,10.90999984741211,0
2017-07-11,10.90999984741211,11.079999923706055,9.899999618530273,10.890000343322754,10.890000343322754,0
2017-07-12,10.890000343322754,11.300000190734863,9.670000076293945,11.050000190734863,11.050000190734863,0
2017-07-13,11.050000190734863,11.399999618530273,9.859999656677246,11.25,11.25,0
2017-07-14,11.25,11.479999542236328,10.069999694824219,11.170000076293945,11.170000076293945,0
2017-07-17,11.170000076293945,11.569999694824219,10.479999542236328,11.460000038146973,11.460000038146973,0
2017-07-18,11.460000038146973,11.789999961853027,10.289999961853027,11.489999771118164,11.489999771118164,0
2017-07-19,11.489999771118164,11.6899995803833,9.079999923706055,11.260000228881836,11.260000228881836,0
2017-07-20,11.260000228881836,11.569999694824219,10.369999885559082,11.319999694824219,11.319999694824219,0
2017-07-21,11.319999694824219,11.720000267028809,9.010000228881836,11.09000015258789,11.09000015258789,0
2017-07-24,11.09000015258789,11.800000190734863,10.359999656677246,11.3100004196167,11.3100004196167,0
2017-07-25,11.3100004196167,11.510000228881836,10.239999771118164,10.90999984741211,10.90999984741211,0
2017-07-26,10.90999984741211,11.779999732971191,10.90999984741211,11.170000076293945,11.170000076293945,0
2017-07-27,11.170000076293945,11.920000076293945,10.8100004196167,11.220000267028809,11.220000267028809,0
2017-07-28,11.220000267028809,12.020000457763672,10.979999542236328,11.140000343322754,11.140000343322754,0
2017-07-31,11.140000343322754,12.029999732971191,11.140000343322754,11.899999618530273,11.899999618530273,0
2017-08-01,11.899999618530273,12.390000343322754,11.59000015258789,11.90999984741211,11.90999984741211,0
2017-08-02,11.90999984741211,12.170000076293945,10.920000076293945,11.9399995803833,11.9399995803833,0
2017-08-03,11.9399995803833,12.229999542236328,11.210000038146973,11.640000343322754,11.640000343322754,0
2017-08-04,11.640000343322754,11.75,10.75,11.390000343322754,11.390000343322754,0
2017-08-07,11.390000343322754,12.0,10.640000343322754,11.899999618530273,11.899999618530273,0
2017-08-08,11.899999618530273,13.050000190734863,10.489999771118164,12.770000457763672,12.770000457763672,0
2017-08-09,12.770000457763672,13.680000305175781,10.520000457763672,13.449999809265137,13.449999809265137,0
2017-08-10,13.449999809265137,14.170000076293945,12.229999542236328,13.800000190734863,13.800000190734863,0
2017-08-11,13.800000190734863,15.539999961853027,11.670000076293945,15.199999809265137,15.199999809265137,0
2017-08-14,15.199999809265137,15.199999809265137,11.859999656677246,14.380000114440918,14.380000114440918,0
2017-08-16,14.380000114440918,14.699999809265137,12.619999885559082,14.239999771118164,14.239999771118164,0
2017-08-17,14.239999771118164,14.619999885559082,10.789999961853027,14.34000015258789,14.34000015258789,0
2017-08-18,14.34000015258789,14.890000343322754,11.170000076293945,14.569999694824219,14.569999694824219,0
2017-08-21,14.569999694824219,14.970000267028809,13.149999618530273,14.819999694824219,14.819999694824219,0
2017-08-22,14.819999694824219,14.819999694824219,11.15999984741211,14.109999656677246,14.109999656677246,0
2017-08-23,14.109999656677246,14.109999656677246,12.260000228881836,13.180000305175781,13.180000305175781,0
2017-08-24,13.180000305175781,13.199999809265137,11.9399995803833,12.569999694824219,12.569999694824219,0
2017-08-28,12.569999694824219,13.680000305175781,11.369999885559082,12.640000343322754,12.640000343322754,0
2017-08-29,12.640000343322754,13.850000381469727,12.279999732971191,13.539999961853027,13.539999961853027,0
2017-08-30,13.539999961853027,14.130000114440918,11.75,12.890000343322754,12.890000343322754,0
2017-08-31,12.890000343322754,13.699999809265137,11.789999961853027,11.949999809265137,11.949999809265137,0
2017-09-01,11.949999809265137,12.15999984741211,10.529999732971191,11.680000305175781,11.680000305175781,0
2017-09-04,11.680000305175781,13.960000038146973,11.489999771118164,13.170000076293945,13.170000076293945,0
2017-09-05,13.170000076293945,13.4399995803833,12.479999542236328,12.890000343322754,12.890000343322754,0
2017-09-06,12.890000343322754,13.5,12.039999961853027,13.119999885559082,13.119999885559082,0
2017-09-07,13.119999885559082,13.130000114440918,11.180000305175781,13.010000228881836,13.010000228881836,0
2017-09-08,13.010000228881836,13.100000381469727,11.770000457763672,12.960000038146973,12.960000038146973,0
2017-09-11,12.960000038146973,12.960000038146973,11.550000190734863,12.359999656677246,12.359999656677246,0
2017-09-12,12.359999656677246,12.359999656677246,11.520000457763672,11.760000228881836,11.760000228881836,0
2017-09-13,11.760000228881836,11.869999885559082,10.680000305175781,11.760000228881836,11.760000228881836,0
2017-09-14,11.760000228881836,11.880000114440918,10.359999656677246,11.470000267028809,11.470000267028809,0
2017-09-15,11.470000267028809,12.020000457763672,10.020000457763672,11.680000305175781,11.680000305175781,0
2017-09-18,11.680000305175781,11.680000305175781,10.84000015258789,11.4399995803833,11.4399995803833,0
2017-09-19,11.4399995803833,11.640000343322754,10.399999618530273,11.470000267028809,11.470000267028809,0
2017-09-20,11.470000267028809,11.880000114440918,10.119999885559082,11.630000114440918,11.630000114440918,0
2017-09-21,11.630000114440918,12.180000305175781,9.260000228881836,11.630000114440918,11.630000114440918,0
2017-09-22,11.630000114440918,12.989999771118164,11.010000228881836,12.8100004196167,12.8100004196167,0
2017-09-25,12.8100004196167,13.84000015258789,11.510000228881836,13.34000015258789,13.34000015258789,0
2017-09-26,13.34000015258789,13.630000114440918,12.630000114440918,12.930000305175781,12.930000305175781,0
2017-09-27,12.930000305175781,14.170000076293945,11.770000457763672,13.859999656677246,13.859999656677246,0
2017-09-28,13.859999656677246,13.970000267028809,12.819999694824219,13.170000076293945,13.170000076293945,0
2017-09-29,13.170000076293945,13.170000076293945,11.90999984741211,12.489999771118164,12.489999771118164,0
2017-10-03,12.489999771118164,12.869999885559082,11.4399995803833,12.460000038146973,12.460000038146973,0
2017-10-04,12.460000038146973,12.579999923706055,11.579999923706055,11.800000190734863,11.800000190734863,0
2017-10-05,11.800000190734863,11.899999618530273,10.59000015258789,11.710000038146973,11.710000038146973,0
2017-10-06,11.710000038146973,11.710000038146973,10.75,11.119999885559082,11.119999885559082,0
2017-10-09,11.119999885559082,11.569999694824219,10.40999984741211,11.390000343322754,11.390000343322754,0
2017-10-10,11.390000343322754,11.449999809265137,10.75,11.109999656677246,11.109999656677246,0
2017-10-11,11.109999656677246,12.180000305175781,10.1899995803833,11.729999542236328,11.729999542236328,0
2017-10-12,11.729999542236328,11.729999542236328,10.460000038146973,11.039999961853027,11.039999961853027,0
2017-10-13,11.039999961853027,11.350000381469727,10.09000015258789,11.260000228881836,11.260000228881836,0
2017-10-16,11.260000228881836,11.579999923706055,10.029999732971191,11.3100004196167,11.3100004196167,0
2017-10-17,11.3100004196167,11.729999542236328,10.109999656677246,11.609999656677246,11.609999656677246,0
2017-10-18,11.609999656677246,11.75,10.130000114440918,11.539999961853027,11.539999961853027,0
2017-10-19,11.539999961853027,12.8100004196167,10.829999923706055,12.399999618530273,12.399999618530273,0
2017-10-23,12.399999618530273,12.9399995803833,10.880000114440918,12.329999923706055,12.329999923706055,0
2017-10-24,12.329999923706055,12.470000267028809,11.359999656677246,11.59000015258789,11.59000015258789,0
2017-10-25,11.59000015258789,12.489999771118164,11.1899995803833,11.760000228881836,11.760000228881836,0
2017-10-26,11.760000228881836,12.649999618530273,11.289999961853027,11.619999885559082,11.619999885559082,0
2017-10-27,11.619999885559082,12.149999618530273,11.1899995803833,11.479999542236328,11.479999542236328,0
2017-10-30,11.479999542236328,12.260000228881836,11.479999542236328,12.109999656677246,12.109999656677246,0
2017-10-31,12.109999656677246,12.529999732971191,11.529999732971191,12.4399995803833,12.4399995803833,0
2017-11-01,12.4399995803833,12.4399995803833,11.789999961853027,12.140000343322754,12.140000343322754,0
2017-11-02,12.140000343322754,12.369999885559082,11.40999984741211,12.010000228881836,12.010000228881836,0
2017-11-03,12.010000228881836,12.300000190734863,11.069999694824219,11.90999984741211,11.90999984741211,0
2017-11-06,11.90999984741211,13.260000228881836,11.369999885559082,13.020000457763672,13.020000457763672,0
2017-11-07,13.020000457763672,13.680000305175781,11.680000305175781,13.239999771118164,13.239999771118164,0
2017-11-08,13.239999771118164,13.859999656677246,11.239999771118164,13.609999656677246,13.609999656677246,0
2017-11-09,13.609999656677246,13.720000267028809,11.079999923706055,13.270000457763672,13.270000457763672,0
2017-11-10,13.270000457763672,13.819999694824219,11.170000076293945,13.479999542236328,13.479999542236328,0
2017-11-13,13.479999542236328,14.380000114440918,11.170000076293945,14.050000190734863,14.050000190734863,0
2017-11-14,14.050000190734863,14.739999771118164,12.460000038146973,14.170000076293945,14.170000076293945,0
2017-11-15,14.170000076293945,14.579999923706055,11.579999923706055,14.270000457763672,14.270000457763672,0
2017-11-16,14.270000457763672,14.270000457763672,11.069999694824219,13.460000038146973,13.460000038146973,0
2017-11-17,13.460000038146973,13.859999656677246,11.630000114440918,13.710000038146973,13.710000038146973,0
2017-11-20,13.710000038146973,15.609999656677246,11.119999885559082,13.430000305175781,13.430000305175781,0
2017-11-21,13.430000305175781,13.930000305175781,11.010000228881836,13.720000267028809,13.720000267028809,0
2017-11-22,13.720000267028809,14.34000015258789,12.1899995803833,14.039999961853027,14.039999961853027,0
2017-11-23,14.039999961853027,14.460000038146973,12.819999694824219,13.869999885559082,13.869999885559082,0
2017-11-24,13.869999885559082,13.989999771118164,12.489999771118164,13.510000228881836,13.510000228881836,0
2017-11-27,13.510000228881836,13.899999618530273,11.529999732971191,13.029999732971191,13.029999732971191,0
2017-11-28,13.029999732971191,13.359999656677246,12.039999961853027,13.149999618530273,13.149999618530273,0
2017-11-29,13.149999618530273,13.289999961853027,12.260000228881836,13.0600004196167,13.0600004196167,0
2017-11-30,13.0600004196167,13.90999984741211,11.970000267028809,13.550000190734863,13.550000190734863,0
2017-12-01,13.550000190734863,15.020000457763672,12.619999885559082,14.800000190734863,14.800000190734863,0
2017-12-04,14.800000190734863,15.260000228881836,14.140000343322754,14.859999656677246,14.859999656677246,0
2017-12-05,14.859999656677246,15.34000015258789,13.550000190734863,15.010000228881836,15.010000228881836,0
2017-12-06,15.010000228881836,15.260000228881836,13.550000190734863,15.09000015258789,15.09000015258789,0
2017-12-07,15.09000015258789,15.09000015258789,13.920000076293945,14.270000457763672,14.270000457763672,0
2017-12-08,14.270000457763672,14.270000457763672,12.90999984741211,13.670000076293945,13.670000076293945,0
2017-12-11,13.670000076293945,14.489999771118164,12.15999984741211,14.149999618530273,14.149999618530273,0
2017-12-12,14.149999618530273,15.369999885559082,12.15999984741211,15.260000228881836,15.260000228881836,0
2017-12-13,15.260000228881836,16.309999465942383,12.699999809265137,15.949999809265137,15.949999809265137,0
2017-12-14,15.949999809265137,17.389999389648438,12.800000190734863,16.40999984741211,16.40999984741211,0
2017-12-15,16.40999984741211,16.40999984741211,13.399999618530273,14.9399995803833,14.9399995803833,0
2017-12-18,14.9399995803833,18.260000228881836,12.819999694824219,13.119999885559082,13.119999885559082,0
2017-12-19,13.119999885559082,13.119999885559082,12.079999923706055,12.1899995803833,12.1899995803833,0
2017-12-20,12.1899995803833,12.420000076293945,11.199999809265137,12.1899995803833,12.1899995803833,0
2017-12-21,12.1899995803833,12.239999771118164,10.15999984741211,12.09000015258789,12.09000015258789,0
2017-12-22,12.09000015258789,12.130000114440918,10.729999542236328,11.59000015258789,11.59000015258789,0
2017-12-26,11.59000015258789,12.260000228881836,10.319999694824219,12.050000190734863,12.050000190734863,0
2017-12-27,12.050000190734863,12.739999771118164,11.510000228881836,12.489999771118164,12.489999771118164,0
2017-12-28,12.489999771118164,12.6899995803833,11.329999923706055,12.300000190734863,12.300000190734863,0
2017-12-29,12.300000190734863,12.760000228881836,11.479999542236328,12.670000076293945,12.670000076293945,0
2018-01-01,12.670000076293945,13.609999656677246,12.550000190734863,13.350000381469727,13.350000381469727,0
2018-01-02,13.350000381469727,13.84000015258789,12.609999656677246,13.6899995803833,13.6899995803833,0
2018-01-03,13.6899995803833,13.720000267028809,12.770000457763672,13.619999885559082,13.619999885559082,0
2018-01-04,13.619999885559082,13.789999961853027,12.180000305175781,13.420000076293945,13.420000076293945,0
2018-01-05,13.420000076293945,13.420000076293945,12.420000076293945,13.109999656677246,13.109999656677246,0
2018-01-08,13.109999656677246,13.859999656677246,11.8100004196167,13.739999771118164,13.739999771118164,0
2018-01-09,13.739999771118164,14.130000114440918,12.25,13.850000381469727,13.850000381469727,0
2018-01-10,13.850000381469727,14.229999542236328,12.520000457763672,14.039999961853027,14.039999961853027,0
2018-01-11,14.039999961853027,14.279999732971191,12.989999771118164,14.010000228881836,14.010000228881836,0
2018-01-12,14.010000228881836,14.550000190734863,11.920000076293945,13.729999542236328,13.729999542236328,0
2018-01-15,13.729999542236328,14.479999542236328,11.8100004196167,14.3100004196167,14.3100004196167,0
2018-01-16,14.3100004196167,14.59000015258789,12.350000381469727,14.09000015258789,14.09000015258789,0
2018-01-17,14.09000015258789,14.449999809265137,10.350000381469727,13.859999656677246,13.859999656677246,0
2018-01-18,13.859999656677246,14.220000267028809,11.65999984741211,13.960000038146973,13.960000038146973,0
2018-01-19,13.960000038146973,14.199999809265137,10.75,13.979999542236328,13.979999542236328,0
2018-01-22,13.979999542236328,15.59000015258789,12.069999694824219,15.390000343322754,15.390000343322754,0
2018-01-23,15.390000343322754,16.299999237060547,14.109999656677246,16.229999542236328,16.229999542236328,0
2018-01-24,16.229999542236328,18.5,14.640000343322754,18.040000915527344,18.040000915527344,0
2018-01-25,18.040000915527344,18.239999771118164,17.040000915527344,17.510000228881836,17.510000228881836,0
2018-01-29,17.510000228881836,18.489999771118164,16.360000610351562,17.889999389648438,17.889999389648438,0
2018-01-30,17.889999389648438,18.010000228881836,16.149999618530273,16.420000076293945,16.420000076293945,0
2018-01-31,16.420000076293945,16.420000076293945,14.289999961853027,15.930000305175781,15.930000305175781,0
2018-02-01,15.930000305175781,16.770000457763672,13.899999618530273,14.109999656677246,14.109999656677246,0
2018-02-02,14.109999656677246,15.489999771118164,11.5,15.25,15.25,0
2018-02-05,15.25,18.34000015258789,15.079999923706055,16.049999237060547,16.049999237060547,0
2018-02-06,16.049999237060547,23.15999984741211,16.049999237060547,20.020000457763672,20.020000457763672,0
2018-02-07,20.020000457763672,20.020000457763672,16.799999237060547,19.469999313354492,19.469999313354492,0
2018-02-08,19.469999313354492,24.040000915527344,15.260000228881836,17.770000457763672,17.770000457763672,0
2018-02-09,17.770000457763672,20.420000076293945,15.149999618530273,19.229999542236328,19.229999542236328,0
2018-02-12,19.229999542236328,19.229999542236328,16.56999969482422,17.8799991607666,17.8799991607666,0
2018-02-14,17.8799991607666,17.8799991607666,15.520000457763672,17.18000030517578,17.18000030517578,0
2018-02-15,17.18000030517578,17.18000030517578,14.09000015258789,16.31999969482422,16.31999969482422,0
2018-02-16,16.31999969482422,16.969999313354492,12.569999694824219,16.3799991607666,16.3799991607666,0
2018-02-19,16.3799991607666,18.040000915527344,13.960000038146973,16.670000076293945,16.670000076293945,0
2018-02-20,16.670000076293945,17.540000915527344,16.329999923706055,16.8700008392334,16.8700008392334,0
2018-02-21,16.8700008392334,16.8700008392334,15.729999542236328,15.920000076293945,15.920000076293945,0
