Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS
2019-02-04,120.02909737,331.5,1257.85,1448.8,719.40002,2851.3999,270.71499,618.27002,26.66663991,282.26713553,534.25,218.64999,553.94,2084.74,,715.091851,534.225,530.6625
2019-02-11,116.19786558,350.14999,1142.8,1393.6,686.59998,2825.95,256.11001,602.54502,25.03330755,274.47269691,540.54999,219.95,512.67,2023.41,,703.936428,528.625,525.1625
2019-02-18,124.19980541,354.29999,1146.2,1397.8,702.04999,2816.8501,264.03999,619.56499,26.18330806,282.80779987,541.29999,214.95,527.9,2059.5449,,755.679625,533.075,522.8625
2019-02-25,129.82542128,333.20001,1151.85,1392.35,702.40002,2863.5,266.075,644.06001,28.33330491,277.22101013,551.54999,232.64999,529.2,1994.865,,788.598043,526.3,520.8375
2019-03-04,134.04461622,342.14999,1171.9,1382.35,733.40002,2955.7,276.83,661.69502,29.0666365,278.16717498,539.95001,234.89999,523.01,2187.1051,,803.837124,504.525,532.05
2019-03-11,137.58487808,367.10001,1124.15,1432.55,735.09998,3023.8,286.075,692.79502,31.64996725,304.29884914,532.59998,244.35001,531.78,2261.235,,826.546347,514.65,563.25
2019-03-18,134.09311282,360.75,1150.6,1471.25,757.04999,2949.75,283.66499,696.00498,30.34997055,298.75711401,526.79999,231.95,550.26,2144.685,,816.835162,512.425,569.0375
2019-03-25,142.33753568,378.14999,1227.6,1492.7,777.25,2911.1001,302.5,703.70498,31.08330215,300.15382496,528.90002,237.2,556.05,2054.7699,,854.534511,543.725,579.725
2019-04-01,142.48301579,387.14999,1245.0,1514.45,762.20001,2861.6499,311.42,739.77998,32.26663529,321.37452854,532.09998,234.7,550.87,2098.0301,,845.57034,546.4,576.4
2019-04-08,137.14838924,385.64999,1264.3,1438.65,764.34998,3008.1499,300.88,753.68501,31.31663425,308.12849104,554.84998,240.8,561.41,2136.115,,850.052426,541.725,566.3125
2019-04-15,134.43259876,390.54999,1271.6,1469.6,771.20001,3069.5,301.445,757.11499,30.8333024,312.6339521,561.54999,251.45,559.82,2102.39,,863.797478,551.325,573.4125
2019-04-22,127.44906824,391.75,1239.2,1448.75,759.90002,3044.6499,309.68501,772.125,29.38330452,319.45619724,567.95001,250.5,578.45,2033.065,,909.813566,569.875,570.2375
2019-04-29,124.44228843,387.25,1199.3,1438.55,757.29999,3059.75,311.18501,762.42002,29.48330275,325.34569524,564.5,252.10001,581.49,2035.235,,895.072494,571.525,591.9875
2019-05-06,116.391852,372.54999,1186.55,1341.05,735.04999,2966.2,292.28501,738.37002,29.899969,318.13106019,555.54999,241.25,575.28,2035.4,,854.185874,543.325,574.125
2019-05-13,115.71289953,367.10001,1141.2,1320.0,748.95001,3040.05,330.11001,799.29502,30.64996825,322.40094624,544.15002,236.14999,549.0,2093.7,,825.64996,531.35,590.525
