Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,JIOFIN.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2021-01-15 09:15:00,511.44518663,527.95001,2592.3501,2590.8999,674.84998,3580.3,488.36001,863.60996,44.4832887,591.55101472,823.70001,143.25,1042.56,2857.3,,1028.937428,989.79999,733.325,704.84998,3203.0,253.35001,2314.72064268,543.0,205.63665809,965.90002,1344.95,394.20001,,1863.9,1354.15,819.65002,8024.75,100.45,891.7,101.4,114.1875,879.46570977,910.25,240.91,303.85001,604.29999,3233.3501,595.13266616,157.1488777,70.590002,1007.3,1477.25,643.5,5452.25,219.274995
2021-01-18 09:15:00,492.58002668,515.5,2609.25,2588.2,657.0,3563.75,471.98501,835.45996,44.516622,576.1401518,801.75,138.7,1010.42,2873.0,,995.222195,981.5,741.55,693.95001,3163.1499,243.14999,2296.45825755,533.15002,207.43012872,932.79999,1312.05,383.10001,,1846.95,1336.05,809.0,7830.6499,97.550003,881.53495,96.650002,110.109375,900.57343153,892.90002,234.76,294.45001,581.45001,3221.75,577.695576,148.48547044,66.670001,998.25,1503.55,660.04999,5386.0,215.774995
2021-01-19 09:15:00,514.16098681,532.79999,2645.5,2645.05,668.75,3641.0,495.91499,892.41504,45.6832875,581.39160122,822.45001,140.10001,1017.78,2883.5,,1027.792006,983.84998,751.925,698.54999,3232.8999,251.55,2326.53471192,546.45001,206.58059497,939.90002,1316.65,395.39999,,1887.0,1369.85,808.04999,7922.6001,99.650002,887.73495,98.099998,112.30311938,915.3034438,904.40002,245.67,298.60001,596.54999,3260.7,575.67031708,156.1527361,68.109998,992.5,1519.9,677.75,5490.1001,215.125
2021-01-20 09:15:00,530.31037567,558.59998,2675.8,2697.25,675.75,3643.95,498.19502,893.825,45.16662135,585.17072522,832.79999,141.5,1016.13,2881.55,,1030.580859,999.25,746.0,702.95001,3275.6001,252.10001,2319.44636883,551.0,205.44785184,947.70001,1339.45,400.89999,,1883.6,1382.65,824.5,8144.9502,98.300003,884.06505,98.849998,110.33436938,932.68894365,896.75,249.54,302.54999,594.70001,3308.8,589.45203416,165.96322155,69.015002,1019.45,1531.3,679.95001,5547.1001,222.475005
2021-01-21 09:15:00,520.75656389,547.65002,2585.05,2716.3501,675.84998,3703.3,511.82998,905.27998,44.63328522,570.64325755,812.75,137.35001,1010.44,2926.6001,,1013.050925,993.29999,737.4,700.5,3247.3,248.89999,2330.96498789,552.70001,201.71931061,925.84998,1339.7,393.29999,,1857.8,1371.3,808.25,8076.75,96.099998,885.81505,94.699997,109.77186938,952.97954691,878.29999,241.29,294.85001,582.90002,3273.8501,588.068904,175.44167186,66.670001,1004.7,1517.3,666.59998,5543.4502,222.899995
2021-01-22 09:15:00,510.96022058,535.79999,2597.8999,2596.6499,644.5,4089.5,497.25498,907.1,44.11662574,566.22613405,808.29999,133.2,1007.38,2972.6001,,1000.003076,985.79999,721.775,687.40002,3374.8999,239.2,2372.0190754,533.79999,198.88749998,893.29999,1340.85,375.39999,,1828.0,1362.1,798.40002,8048.8501,94.050003,879.48,92.75,109.2375,930.37394859,862.54999,230.13,283.70001,575.20001,3303.1001,577.695576,174.68701914,64.7,980.84998,1491.2,660.5,5534.7998,222.375
2021-01-25 09:15:00,498.44812559,523.65002,2686.8999,2513.95,658.40002,4168.9502,490.87002,919.89004,43.56662296,570.05432738,836.79999,131.85001,1016.48,2869.55,,1065.491325,947.5,731.425,680.40002,3474.95,240.3,2362.42014414,538.04999,196.15008304,849.15002,1325.1,382.45001,,1794.4,1361.3,794.54999,7981.5,93.199997,870.7625,91.349998,106.9875,881.0771595,862.84998,240.21,280.95001,586.40002,3291.3,566.68006984,168.52904082,65.195001,972.04999,1499.85,670.75,5368.3999,218.625
2021-01-27 09:15:00,497.38117118,518.84998,2600.3999,2436.6001,632.09998,4146.3501,484.5,912.60996,44.23328896,560.28756671,842.5,129.14999,981.86,2789.8999,,1057.323969,955.5,704.8,682.84998,3358.55,231.39999,2354.2486478,522.34998,198.8402937,820.15002,1301.0,376.25,,1764.7,1359.85,769.95001,7870.8999,91.300003,876.905,89.699997,108.19688063,860.1964025,881.75,230.21,275.64999,569.79999,3261.05,565.74157016,161.49568344,62.6,997.09998,1440.7,659.20001,5404.8501,223.225005
2021-01-28 09:15:00,496.45975508,519.09998,2622.3999,2441.7,670.70001,4135.7998,481.025,895.52998,43.73328946,560.38575446,841.90002,128.2,974.36,2798.45,,1063.150681,933.95001,685.725,671.79999,3397.3999,229.05,2264.75697486,528.25,195.01736823,802.59998,1276.2,376.29999,,1722.85,1345.35,765.0,7588.5,91.599998,869.3825,90.650002,105.35625,851.82140322,872.54999,222.22,282.35001,564.34998,3196.55,557.78864584,161.07307188,62.370001,981.59998,1450.1,659.25,5443.7002,215.949995
2021-01-29 09:15:00,491.41608877,509.70001,2561.25,2407.3501,662.90002,4005.8,473.45498,872.275,43.34995651,543.40432929,825.90002,125.9,920.54,2744.3,,1051.447457,914.0,695.25,677.95001,3256.05,226.3,2228.82251425,537.0,191.85517025,846.09998,1239.05,366.85001,,1712.95,1334.7,749.59998,7206.6499,88.949997,853.0,88.300003,103.753125,836.11544253,864.45001,258.27,282.10001,586.20001,3111.3501,553.04656292,158.59782301,60.1,961.40002,1420.3,621.54999,5327.25,208.949995
2021-02-01 09:15:00,521.04753382,542.75,2663.5,2447.8,709.34998,4114.7002,505.86001,972.17998,44.56662195,568.48381421,806.40002,129.0,885.63,2842.8501,,1121.168787,928.34998,738.375,699.04999,3340.6499,241.14999,2213.75977287,603.79999,203.84316859,970.59998,1260.9,380.85001,,1801.5,1448.85,795.15002,7399.7998,92.0,854.38495,90.849998,106.25624438,860.33258135,874.5,266.4,310.70001,590.15002,3139.3501,577.10283416,168.80072787,63.609998,941.75,1501.55,641.15002,5744.1499,210.75
